RH50_0deg_O_scan1_2.Analysis-Filter
"BaryCenterX","BaryCenterY","BaryCenterZ","EqDiameter","OrientationPhi","OrientationTheta","Volume3d","Anisotropy","AspectRatio","index"
117,764.725,1194.05,1.01607,90,90,0.54925,1,0,34438
29.2676,809.824,1195.79,3.87574,68.1411,88.1933,30.4834,0.731038,0,34439
954.431,1008.61,1195.48,2.53338,41.3005,133.361,8.51337,0.946301,0,34444
609.293,1292.13,1214.67,16.9933,65.6139,62.7046,2569.39,0.996008,0,34446
576.32,69.8404,1202.32,17.0656,86.0996,86.8693,2602.35,0.998324,0,34447
147.55,243.75,1195.02,1.01607,0,90,0.54925,1,0,34450
69.7974,649.583,1200.06,7.40766,38.4554,62.3749,212.834,0.738136,0,34453
138.062,958.992,1197.5,3.27546,59.0946,53.3615,18.3999,0.930839,0,34454
428.35,958.75,1195.02,1.01607,0,90,0.54925,1,0,34455
923.195,1008.02,1195.22,1.73746,70.2994,162.652,2.74625,1.27754,0,34456
462.15,1068.6,1195.02,1.01607,0,90,0.54925,1,0,34458
257.962,315.253,1267.16,18.2882,15.9886,70.1389,3202.68,0.998802,0,34462
1078.59,359.558,1264.53,22.3773,38.6322,82.2056,5867.09,0.998911,0,34463
953.55,326.625,1195.67,1.01607,45,90,0.54925,1,0,34464
471.705,405.015,1196.78,1.73746,44.9465,56.8474,2.74625,0.986656,0,34465
578.061,937.436,1226.37,18.585,47.1259,75.5582,3361.14,0.993591,0,34472
670.599,1123.1,1260.55,22.01,51.305,63.6736,5582.85,0.999252,0,34474
579.59,1067.33,1197.35,3.19186,55.8603,117.228,17.0267,0.858514,0,34475
1135.77,1116.99,1197.03,4.11653,81.2849,169.328,36.5251,0.77596,0,34476
709.505,291.944,1199.22,6.26573,19.8297,136.01,128.799,0.612202,0,34482
1155.57,430.214,1269.35,30.139,85.0597,66.6573,14334.6,0.990278,0,34484
484.826,376.794,1199.41,5.82072,74.5185,52.8867,103.259,0.793866,0,34485
1114.82,441.84,1233.4,15.5991,2.47508,52.6297,1987.46,0.993876,0,34486
565.5,559.325,1196,1.01607,90,90,0.54925,1,0,34488
391.612,712.426,1198.34,2.35809,29.2595,126.052,6.86562,0.980104,0,34489
315.103,1186.71,1202.49,11.4004,63.9855,79.4714,775.816,0.878012,0,34495
563.55,258.05,1196.97,1.01607,0,90,0.54925,1,0,34497
259.42,400.957,1198.23,2.44887,87.0802,82.3007,7.6895,0.942793,0,34500
556.048,524.929,1198.52,2.32622,52.7591,114.255,6.591,0.959601,0,34502
432.1,539.81,1199.36,4.08534,18.5909,101.719,35.7012,0.838249,0,34503
627.461,873.382,1233.97,27.3325,73.7987,87.7723,10691.4,0.99928,0,34504
707.797,896.69,1232.22,25.4204,76.1755,74.8786,8600.98,0.99958,0,34505
1103.42,853.612,1264.85,20.3704,26.4373,112.48,4425.86,0.998802,0,34507
783.178,1313.51,1196.94,1.6775,86.4758,58.2858,2.47162,0.930904,0,34512
563.062,178.912,1197.3,1.28017,90,71.565,1.0985,1,0,34514
568.1,184.6,1197.3,1.16311,90,90,0.823875,1,0,34515
142.186,683.005,1266.55,21.0755,26.2568,82.5589,4901.51,0.998599,0,34519
393.25,709.583,1197.95,1.16311,32.6971,88.4791,0.823875,1.01163,0,34520
1293.89,812.574,1199.77,2.63797,55.9904,166.126,9.61187,0.960785,0,34522
638.675,92.792,1242.69,18.7774,60.5193,107.684,3466.59,0.999384,0,34528
484.889,360.782,1200.29,3.17461,73.9068,71.0928,16.7521,0.91,0,34532
253.164,412.429,1201.13,4.5365,60.2499,74.5734,48.8832,0.842279,0,34534
86.6333,635.683,1199.18,2.73486,66.2049,146.77,10.7104,0.891232,0,34537
638.95,664.625,1197.95,1.01607,90,90,0.54925,1,0,34538
28.8528,801.445,1264.81,18.419,7.85777,64.6139,3271.88,0.998643,0,34541
719.212,987.624,1203.9,12.7556,79.2647,104.643,1086.69,0.984428,0,34544
737.181,1086.23,1198.6,1.61291,69.4852,177.43,2.197,0.948258,0,34545
544.893,1192.71,1202.41,4.65244,11.8162,63.2722,52.728,0.844677,0,34547
491.636,94.4528,1221.01,15.0575,55.1196,97.5798,1787.53,0.996005,0,34550
451.165,218.073,1208.06,13.8797,70.8825,55.6531,1400.04,0.943977,0,34553
1083.15,1016.6,1200.64,2.22495,26.0468,117.571,5.76712,0.940794,0,34561
769.36,1240.28,1200.78,3.87574,70.1869,79.3028,30.4834,0.906952,0,34563
1215.19,346.361,1203.54,4.62808,61.6614,92.033,51.9041,0.868691,0,34567
787.515,853.133,1242.9,17.8634,33.6168,137.788,2984.62,0.997478,0,34571
647.113,971.603,1203,3.65377,50.039,87.4561,25.5401,0.957101,0,34575
747.386,1201.65,1259.27,27.2973,64.5998,92.8097,10650.2,0.999411,0,34576
956.996,642.435,1267.78,22.3118,21.5517,77.9759,5815.73,0.997719,0,34582
543.617,644.367,1199.9,1.16311,89.368,130.763,0.823875,1.03608,0,34584
244.885,851.87,1202.92,4.6605,60.3187,102.914,53.0026,0.799746,0,34586
712.892,1191.27,1253.82,32.3746,76.3423,71.5214,17766.9,0.997854,0,34587
373.568,1185.83,1202.41,4.92673,87.8808,133.335,62.6145,0.770195,0,34589
808.167,136.5,1201.2,1.16311,48.1689,66.0059,0.823875,1.02087,0,34591
178.967,221.626,1202.14,2.41937,57.4308,106.252,7.41487,0.97428,0,34592
592.195,439.346,1202.97,3.35499,56.5517,147.933,19.773,0.803258,0,34595
1097.79,604.756,1269.17,20.2883,9.61056,71.3897,4372.58,0.997993,0,34596
65.65,865.93,1201.27,1.73746,57.9722,77.8709,2.74625,0.89665,0,34598
708.811,1251.13,1228.37,19.4182,67.7643,82.2713,3833.76,0.998602,0,34603
562.9,186.03,1201.46,1.37902,79.1283,91.464,1.37312,1.00769,0,34606
565.5,94.575,1201.85,1.01607,90,90,0.54925,1,0,34610
567.45,160.225,1201.85,1.01607,90,90,0.54925,1,0,34611
1074.47,205.624,1203.45,3.17461,62.4102,153.564,16.7521,0.958677,0,34612
164.692,299.937,1203.69,2.82534,49.6894,111.818,11.8089,0.959896,0,34613
1129.05,418.6,1202.17,1.01607,0,90,0.54925,1,0,34616
1166.1,446.55,1201.85,1.16311,90,90,0.823875,1,0,34618
987.133,496.004,1202.66,1.84632,63.012,109.053,3.2955,0.86769,0,34619
655.947,602.615,1204.55,2.18906,21.1934,99.2596,5.4925,0.987414,0,34621
1173.9,738.4,1202.82,1.28017,0,90,1.0985,1,0,34622
436.739,913.369,1210.63,9.64187,57.9131,168.68,469.334,0.978514,0,34625
1066.24,1088.44,1205.77,3.87574,28.1238,56.4859,30.4834,0.972936,0,34630
1131.97,1129.05,1202.17,1.01607,45,180,0.54925,1,0,34631
614.169,1246.73,1205.23,5.07357,30.9811,176.645,68.3816,0.864951,0,34632
565.5,75.075,1202.5,1.01607,90,90,0.54925,1,0,34633
567.357,85.4286,1202.87,1.54269,42.4727,81.5551,1.92237,0.886998,0,34634
568.936,108.643,1204.64,1.94367,60.7242,79.3116,3.84475,0.955771,0,34635
565.11,221.52,1203.02,1.37902,80.3906,62.2383,1.37312,1.21202,0,34637
1167.63,311.35,1204.14,2.6126,37.8372,134.639,9.33725,0.828319,0,34638
219.7,481.975,1202.5,1.01607,90,90,0.54925,1,0,34641
1106.78,999.401,1270.39,18.8795,28.5641,115.776,3523.44,0.998935,0,34649
562.9,162.825,1203.15,1.01607,90,90,0.54925,1,0,34653
497.376,455.348,1259.01,23.1198,56.8764,66.695,6470.71,0.999229,0,34658
212.988,482.704,1206.76,5.06677,81.6913,131.712,68.107,0.916971,0,34661
547.002,585.162,1203.79,2.93085,80.6004,117.409,13.182,0.954992,0,34662
502.45,1105.65,1204.45,1.37902,0,90,1.37312,1,0,34666
861.9,1224.97,1204.5,1.94367,36.4047,88.9016,3.84475,1.00014,0,34669
564.85,131.95,1204.12,1.01607,0,90,0.54925,1,0,34673
841.999,319.836,1206.41,3.37045,81.051,97.2783,20.0476,0.828698,0,34675
711.289,335.357,1207.65,4.42325,61.6425,94.7319,45.3131,0.899469,0,34676
485.739,391.95,1205.14,2.53338,53.4503,71.7183,8.51337,0.784269,0,34678
75.9107,562.714,1206.03,1.94367,7.88301,164.899,3.84475,0.986533,0,34680
750.912,594.208,1204.47,2.66286,88.2128,121.25,9.8865,1.01032,0,34681
145.925,603.655,1203.86,1.73746,85.6977,47.2277,2.74625,0.915617,0,34682
911.671,1180.59,1206.28,2.22495,35.7244,102,5.76712,0.97583,0,34686
569.26,123.578,1206.05,3.93308,79.0768,106.551,31.8565,0.980465,0,34690
1127.97,418.817,1204.67,1.16311,51.8059,171.239,0.823875,1.47345,0,34696
484.737,700.781,1205.42,1.61291,73.1087,55.1359,2.197,0.986042,0,34699
640.551,878.794,1241.24,27.6579,75.8865,85.4858,11077.8,0.999522,0,34701
1058.01,759.602,1272.76,23.76,8.37784,108.156,7023.26,0.995641,0,34702
221.494,811.309,1282.8,28.8678,13.0324,48.7663,12596.2,0.96372,0,34705
825.7,1008.75,1205.35,1.89625,74.2513,81.1007,3.57012,1.01309,0,34708
618.412,261.008,1210.92,10.5769,72.2487,43.7135,619.554,0.755211,0,34714
1080.68,285.651,1208.28,3.47491,13.9838,151.822,21.97,0.888886,0,34715
641.216,364.738,1206.68,2.68729,49.0424,80.2305,10.1611,0.932272,0,34716
113.648,463.794,1271.93,22.2897,11.4522,81.893,5798.43,0.996454,0,34717
985.005,466.939,1207.88,3.46037,73.4449,124.764,21.6954,0.875577,0,34718
261.3,468.65,1205.75,1.16311,0,90,0.823875,1,0,34719
98.5655,582.11,1229.77,15.5624,21.542,107.676,1973.46,0.983596,0,34720
836.008,776.252,1206.42,2.50585,60.7954,49.6711,8.23875,0.867397,0,34721
95.1089,966.759,1207.1,2.44887,46.0764,84.5906,7.6895,0.93459,0,34724
918.692,983.538,1207.38,3.13953,47.8801,86.6158,16.2029,0.977548,0,34725
88.4,989.3,1205.75,1.16311,0,90,0.823875,1,0,34726
566.15,15.275,1205.75,1.01607,90,90,0.54925,1,0,34728
768.036,112.986,1209.1,3.38577,56.0541,90.5814,20.3222,0.977547,0,34729
261.95,469.95,1207.38,1.46543,0,90,1.64775,1,0,34733
1080.95,753.675,1205.75,1.01607,90,90,0.54925,1,0,34736
539.17,903.143,1214.85,8.09135,31.377,173.045,277.371,0.949946,0,34738
87.75,987.48,1206.14,1.37902,88.5111,89.3499,1.37312,1.00018,0,34739
816.062,1204.25,1270.89,21.5093,46.7564,118.687,5210.46,0.999134,0,34740
379.6,61.75,1206.72,1.01607,0,90,0.54925,1,0,34742
453.671,203.956,1209.78,3.61405,40.8615,79.8967,24.7162,0.931037,0,34743
1241.41,404.605,1270.98,21.3375,4.40499,48.4986,5086.6,0.996713,0,34745
852.288,468.846,1210.01,4.80868,74.6533,54.3473,58.2205,0.820469,0,34747
678.889,679.711,1270.7,21.53,56.8268,94.0712,5225.56,0.999598,0,34748
863.85,639.21,1207.44,1.37902,15.9555,86.5462,1.37312,1.01435,0,34749
1320.74,683.013,1290.96,18.9039,2.92853,153.751,3537.17,0.996429,0,34750
924.517,733.85,1206.62,1.16311,47.4972,179.371,0.823875,1.47658,0,34751
373.17,748.087,1212.23,7.14003,28.6347,104.152,190.59,0.866555,0,34752
1140.1,908.05,1206.72,1.01607,0,90,0.54925,1,0,34754
776.98,1158.49,1271.26,19.7015,47.7319,105.112,4004.03,0.999414,0,34757
472.415,110.005,1271.61,20.5789,35.2957,71.7056,4563.17,0.998736,0,34763
1104.69,771.605,1209.57,3.66682,77.1044,124.173,25.8147,0.936478,0,34769
12.35,776.1,1211.27,1.94367,0,90,3.84475,1,0,34770
837.522,958.622,1210.01,3.94435,89.3145,99.2623,32.1311,0.773244,0,34772
1051.61,1040,1269.06,20.9248,16.0212,71.7874,4797.15,0.997791,0,34774
750.75,1254.82,1207.05,1.01607,90,90,0.54925,1,0,34777
605.607,33.2104,1223.58,17.2697,67.9516,86.5819,2696.82,0.989725,0,34779
566.419,111.822,1208.22,2.47769,83.6409,90.7525,7.96412,0.924495,0,34781
921.05,183.373,1252.58,18.0101,6.93041,151.464,3058.77,0.995385,0,34782
1123.92,594.429,1210.51,3.57344,15.7043,124.255,23.8924,0.87553,0,34786
209.972,662.765,1210.62,3.12169,57.275,72.0184,15.9282,0.858038,0,34788
1127.32,1068.38,1208.67,1.46543,13.1623,122.648,1.64775,1.10114,0,34793
511.32,1220.43,1270.12,20.0032,36.0503,117.325,4190.78,0.9989,0,34796
490.23,104.13,1208.35,1.37902,89.5571,134.736,1.37312,1.00057,0,34797
1198.74,543.936,1269.46,21.9295,8.57165,84.895,5521.88,0.997188,0,34802
85.8,751.725,1208.35,1.01607,90,90,0.54925,1,0,34804
1194.36,952.911,1211.25,3.17461,37.6845,175.785,16.7521,0.929428,0,34806
164.45,1069.9,1208.67,1.01607,0,90,0.54925,1,0,34808
895.83,1150.76,1208.61,1.37902,85.6552,167.743,1.37312,0.62897,0,34810
557.05,126.425,1209,1.01607,90,90,0.54925,1,0,34813
557.05,130.78,1209.52,1.37902,76.5364,164.698,1.37312,1.17673,0,34814
720.446,782.885,1244.14,22.2276,72.8291,97.9946,5750.1,0.999502,0,34817
521.569,987.888,1211.24,2.47769,53.1437,130.903,7.96412,1.00253,0,34818
695.56,1135.24,1265.29,27.4671,69.2765,80.5046,10850.2,0.995027,0,34819
1128.4,1065.67,1209,1.01607,90,90,0.54925,1,0,34821
691.065,1098.88,1209.11,2.07362,84.5305,179.136,4.66862,1.01771,0,34822
684.705,1256.95,1233.58,19.4691,72.9255,99.4802,3863.97,0.998876,0,34823
804.578,1227.57,1210.38,2.03214,57.9142,87.605,4.394,0.973588,0,34825
293.312,188.175,1211.17,1.84632,55.3128,71.301,3.2955,0.928756,0,34828
271.118,534.471,1212.01,2.71128,31.4043,128.746,10.4357,0.878565,0,34832
990.47,615.719,1211.61,3.74324,67.601,128.966,27.4625,0.943128,0,34835
290.157,1135.05,1227.28,15.018,26.7163,114.562,1773.53,0.972529,0,34841
513.376,1167.52,1285.83,18.9557,22.3832,83.9724,3566.28,0.990479,0,34842
228.258,473.037,1211.76,1.84632,46.6089,120.834,3.2955,0.954281,0,34850
1302.69,478.702,1212.53,2.44887,38.044,64.8154,7.6895,0.961363,0,34851
1114.1,633.425,1210.3,1.01607,90,90,0.54925,1,0,34855
716.189,769.888,1212.59,3.32363,29.5056,95.4434,19.2237,0.840503,0,34856
1207.7,898.95,1210.62,1.01607,0,90,0.54925,1,0,34858
792.108,1110.71,1271.74,20.1846,51.2023,83.2368,4305.84,0.999452,0,34859
297.01,1109.41,1212.11,3.48933,69.3448,125.437,22.2446,0.983939,0,34861
501.8,1221.02,1210.3,1.01607,90,90,0.54925,1,0,34863
847.697,44.8641,1275.24,18.7515,20.0444,90.5714,3452.31,0.997861,0,34865
947.667,98.8506,1213.75,4.55342,82.7032,147.711,49.4325,0.813035,0,34866
540.583,119.6,1211.38,1.16311,37.4317,177.697,0.823875,1.00067,0,34868
879.38,342.894,1246.86,15.7486,18.2165,81.9188,2045.13,0.992645,0,34869
945.166,1051.6,1213.63,3.30773,84.2358,111.42,18.9491,0.974883,0,34877
672.49,1151.93,1211.92,1.73746,46.947,58.0991,2.74625,0.884339,0,34878
565.275,190,1211.7,2.38912,88.9342,72.4104,7.14025,0.960599,0,34883
729.605,353.184,1214.43,4.25618,86.5199,76.7254,40.3699,0.872293,0,34884
584.35,584.35,1211.92,1.01607,0,90,0.54925,1,0,34887
293.968,786.556,1213.89,3.12169,41.7624,78.9026,15.9282,0.835476,0,34888
117,413.816,1214.26,3.17461,79.5265,82.3638,16.7521,0.825037,0,34892
1318.89,555.399,1268.25,13.024,7.21518,95.2049,1156.72,0.99564,0,34894
283.683,734.028,1214.24,3.19186,61.223,173.055,17.0267,0.932751,0,34896
459.789,140.938,1250.64,16.8393,32.8699,74.0557,2500.19,0.995597,0,34904
253.25,248.95,1214.25,1.89625,57.5861,77.8,3.57012,0.975484,0,34908
762.686,324.823,1214.38,1.79354,42.1983,157.262,3.02087,0.977779,0,34910
879.169,657.333,1251.42,15.6564,50.6797,91.927,2009.43,0.99859,0,34914
921.671,668.528,1275.47,16.6794,17.6253,90.7125,2429.61,0.998728,0,34915
885.787,741.571,1271.61,19.966,7.71796,134.783,4167.43,0.997449,0,34916
976.578,766.879,1273.68,16.3779,10.211,124.041,2300.26,0.998648,0,34917
63.9227,933.274,1216.32,3.84051,22.743,138.538,29.6595,0.829572,0,34919
713.836,993.609,1215.46,3.19186,26.7729,124.577,17.0267,0.949316,0,34921
883.605,1127.61,1274.24,21.0632,6.69215,75.5219,4892.99,0.996343,0,34924
500.456,1276.85,1215.6,3.9667,42.1315,98.0316,32.6804,0.653073,0,34925
825.608,374.844,1273.79,17.7125,32.8436,97.9777,2909.65,0.998964,0,34928
611.65,646.75,1213.88,1.01607,0,90,0.54925,1,0,34933
1138.22,1089.32,1217.17,3.25908,49.8223,103.334,18.1252,0.962223,0,34937
231.324,1109.5,1216.72,2.82534,24.5172,128.063,11.8089,0.954294,0,34938
718.125,1258.71,1243.63,21.1057,66.1367,97.3139,4922.65,0.997655,0,34941
537.972,61.8857,1217.45,6.3923,47.3904,60.6726,136.763,0.236219,0,34943
480.913,184.571,1282.12,21.5549,38.6756,65.7431,5243.69,0.99133,0,34944
540.327,277.432,1215.23,2.25972,74.0779,97.7607,6.04175,0.96644,0,34945
286.575,860.781,1276.97,21.0967,18.9722,78.3423,4916.34,0.996929,0,34952
523.9,868.4,1214.85,1.16311,0,90,0.823875,1,0,34953
927.975,882.844,1216.87,5.66705,85.9567,94.333,95.2949,0.818608,0,34954
246.122,1040.27,1268.85,19.9914,14.3923,53.9913,4183.36,0.997277,0,34956
635.15,1085.15,1215.2,1.89625,27.0436,87.7452,3.57012,0.967624,0,34959
343.464,1093.05,1219.6,3.87574,16.5217,177.547,30.4834,0.863279,0,34960
648.844,43.0035,1230.23,16.2213,72.0156,88.7281,2234.9,0.99624,0,34963
4.63655,586.225,1224.01,8.29704,25.5473,101.236,299.067,0.960149,0,34979
672.1,1147.68,1215.28,1.16311,67.6912,80.4828,0.823875,1.02997,0,34986
563.406,21.0528,1215.93,2.11351,88.8524,97.4777,4.94325,0.945346,0,34988
577.2,253.298,1216.42,2.47769,55.3661,91.8019,7.96412,0.93726,0,34993
344.478,706.83,1217.27,3.12169,66.1908,55.5056,15.9282,0.947477,0,35002
560.3,811.092,1216.04,1.46543,84.9722,95.1881,1.64775,1.01767,0,35003
1073.15,894.4,1215.5,1.16311,90,90,0.823875,1,0,35004
576.933,970.636,1218.07,3.08539,73.583,94.9622,15.379,0.952959,0,35005
356.887,338.395,1219.29,4.18752,55.1927,48.7642,38.4475,0.930818,0,35013
714.095,899.299,1269.51,30.9334,73.598,82.6626,15498.2,0.999517,0,35018
1017.32,730.11,1218.4,3.37045,73.2172,66.1026,20.0476,0.829224,0,35019
559.65,814.45,1216.47,1.01607,0,90,0.54925,1,0,35020
516.656,867.799,1219.33,5.33802,80.3728,83.8399,79.6412,0.711645,0,35021
528.843,1142.51,1220.41,6.12452,60.136,101.579,120.286,0.640739,0,35024
835.209,48.8205,1278.17,20.9968,30.1089,74.622,4846.86,0.997181,0,35025
648.411,112.281,1217.86,2.41937,84.2565,121.681,7.41487,0.901699,0,35026
789.482,290.677,1218.72,3.70542,68.3533,109.585,26.6386,0.978839,0,35028
638.052,667.106,1221.22,14.3602,87.0279,94.3733,1550.53,0.979626,0,35034
721.599,871.125,1225.29,17.3844,83.3618,89.4299,2750.92,0.997758,0,35036
613.043,848.761,1218.4,2.44887,37.5664,104.614,7.6895,0.944839,0,35038
175.869,245.17,1221.92,4.99773,17.9019,133.48,65.3607,0.955411,0,35043
1222.22,319.179,1220.23,4.13706,29.1662,76.2445,37.0744,0.903001,0,35045
1138.26,400.177,1220.36,4.09579,27.8121,160.215,35.9759,0.902844,0,35047
1194.41,431.707,1275.57,18.2987,22.1686,75.7975,3208.17,0.998269,0,35048
129.35,513.175,1217.45,1.01607,90,90,0.54925,1,0,35050
942.012,867.804,1218.91,2.32622,48.7209,68.4883,6.591,0.966743,0,35053
1054.66,981.029,1218.3,2.47769,88.9412,146.894,7.96412,0.972871,0,35055
1181.78,344.376,1276.71,18.6812,17.7089,130.862,3413.59,0.997973,0,35060
570.804,451.621,1221.71,4.09579,57.6263,176.759,35.9759,0.914777,0,35068
497.975,540.941,1220.9,3.30773,20.1117,163.388,18.9491,0.956137,0,35071
1065.07,544.22,1219.33,2.88957,72.8995,171.933,12.6327,0.980047,0,35072
1236.41,725.346,1220.54,2.66286,28.2262,49.9074,9.8865,0.817204,0,35074
457.399,39.2034,1221.98,10.2895,88.1898,89.7638,570.396,0.909294,0,35077
566.15,149.825,1218.75,1.01607,90,90,0.54925,1,0,35078
555.356,610.459,1262.87,22.7529,62.8828,44.2441,6167.53,0.996629,0,35083
1103.1,785.348,1277.51,20.062,39.0166,84.0372,4227.85,0.998605,0,35086
579.15,3.9,1219.4,1.16311,90,90,0.823875,1,0,35090
429.575,589.225,1221.15,2.38912,19.6641,153.5,7.14025,0.89445,0,35096
557.815,643.639,1222.76,4.69248,50.5677,104.359,54.1011,0.774974,0,35098
166.537,707.268,1220.26,2.15195,62.9521,106.829,5.21787,0.959765,0,35099
632.45,1201.85,1219.72,1.01607,0,90,0.54925,1,0,35106
230.287,161.752,1223.02,3.37045,58.0172,170.269,20.0476,0.945285,0,35107
464.75,326.95,1220.38,1.01607,0,90,0.54925,1,0,35110
849.211,342.702,1227.38,9.02602,37.7503,151.106,385.024,0.920708,0,35111
701.514,860.932,1274.9,30.5722,71.7611,62.7626,14961.6,0.997087,0,35113
457.632,771.994,1221.37,2.78083,67.1888,82.6391,11.2596,0.899886,0,35114
230.498,966.537,1223.07,3.71811,71.3818,88.2971,26.9132,0.982891,0,35118
395.188,1135.27,1275.42,20.7065,5.56838,168.031,4648.58,0.996659,0,35119
612.536,10.1664,1225.62,8.25877,68.6145,73.4458,294.947,0.938735,0,35120
756.624,229.169,1277.33,18.3782,9.32101,108.828,3250.19,0.997714,0,35122
348.468,357.145,1232.03,12.5725,59.5463,138.887,1040.55,0.967747,0,35126
1135.55,404.3,1221.35,1.16311,0,90,0.823875,1,0,35128
1041.01,415.687,1221.95,2.41937,67.6817,129.389,7.41487,0.966482,0,35129
1131.35,462.977,1222.3,1.79354,43.8781,54.4544,3.02087,0.969856,0,35131
5.22103,572.337,1266.98,14.7521,15.9495,97.4142,1680.98,0.998692,0,35132
16.7917,569.617,1221.67,1.46543,43.0693,124.057,1.64775,0.988382,0,35133
383.82,572.63,1222.99,3.24254,81.4405,95.0769,17.8506,0.882383,0,35134
626.73,637.173,1222.3,1.98889,18.394,153.016,4.11937,0.985378,0,35135
859.606,666.632,1221.85,2.6126,57.0023,171.042,9.33725,0.89783,0,35137
222.334,671.005,1222.48,2.15195,34.0271,93.654,5.21787,0.994495,0,35138
1196,695.89,1221.22,1.37902,36.9348,99.7261,1.37312,1.08428,0,35139
1234.82,716.733,1223.83,4.043,37.0383,43.0791,34.6027,0.843876,0,35141
228.028,988.416,1223.37,3.22582,79.3101,130.796,17.576,0.976944,0,35144
120.098,996.816,1222.95,3.66682,42.4926,167.003,25.8147,0.910365,0,35145
248.169,224.029,1279.95,19.6654,4.03962,72.8968,3982.06,0.996435,0,35149
483.383,390.433,1221.57,1.16311,51.2817,150.599,0.823875,1.26906,0,35152
791.74,780.703,1223.47,2.95107,89.9697,168.983,13.4566,0.988753,0,35154
142.441,885.17,1279.4,17.4421,6.03077,105.886,2778.38,0.997691,0,35155
1136.02,982.388,1278.07,14.9862,7.36787,128.382,1762.27,0.998722,0,35157
484.589,1018.22,1225.17,4.36897,43.5735,90.801,43.6654,0.80409,0,35158
801.074,1164.08,1225.5,6.05856,43.5665,92.5477,116.441,0.760201,0,35161
411.748,1162.01,1222.24,2.32622,89.2752,49.8571,6.591,0.972524,0,35162
902.475,146.619,1225.38,3.70542,28.4477,135.549,26.6386,0.883311,0,35163
962,265.525,1222,1.01607,90,90,0.54925,1,0,35164
903.726,824.878,1222.76,2.29345,80.7124,77.6803,6.31637,0.953181,0,35169
792.093,1138.77,1224.27,5.29472,68.5527,67.9144,77.7189,0.90691,0,35175
691.818,1211.2,1240.4,11.9321,61.3596,63.0741,889.51,0.997113,0,35176
649.211,1317.83,1228.52,10.186,65.2284,56.5601,553.369,0.927211,0,35177
1099.28,196.064,1226.88,3.76803,23.2281,175.142,28.0117,0.946227,0,35181
813.15,242.125,1222.65,1.01607,90,90,0.54925,1,0,35184
931.568,396.008,1223.83,2.58673,73.8331,117.991,9.06262,0.880338,0,35186
860.21,695.852,1227.98,5.01169,39.2358,63.1969,65.91,0.787724,0,35190
427.906,700.05,1224.89,3.15717,48.0606,124.949,16.4775,0.917813,0,35191
1190.1,721.104,1283.81,18.9035,2.05185,54.5043,3536.9,0.996299,0,35192
719.489,811.87,1224.9,2.56034,58.2638,88.5757,8.788,0.982134,0,35194
730.242,1272.27,1236.36,14.724,76.8837,93.3367,1671.37,0.998616,0,35201
436.8,135.85,1223.62,1.01607,0,90,0.54925,1,0,35202
254.577,414.394,1279.88,20.7975,43.1085,110.419,4710.09,0.998503,0,35204
1197.95,480.35,1223.62,1.01607,0,90,0.54925,1,0,35206
395.677,652.297,1224.9,1.98889,45.1707,176.812,4.11937,0.980032,0,35208
1198.16,699.049,1228.06,5.53897,24.7071,86.6737,88.9785,0.820569,0,35209
